Employee ID,Department,Position,Date of Joining,Employment Status,Reason for Leaving,Tenure (years),Employee Satisfaction (out of 10),Engagement Score (out of 10),Salary,Benefits Package,Training Programs Attended,Career Development Plans,Work Environment Score (out of 10),Diversity Score (out of 10),Performance Ratings (out of 5),Performance Metrics,Gender,Age,Marital Status,Absenteeism (days/month),Target
843,IT,Analyst,2015-10-26,Stay,,8,10,7,92102,"Health, Dental",4,No,6,9,5,0.7095611350625222,Female,60,Married,4.266328326945542,0
844,IT,Sales Rep,2016-05-29,Resign,Better Opportunity,7,10,10,108216,"Health, Dental, 401k",5,Yes,9,9,4,0.7442453521668488,Male,41,Married,2.8349671070572198,1
845,Operations,Developer,2019-05-15,Resign,Relocation,4,6,10,85577,"Health, Dental, 401k",5,No,8,9,3,0.8554509610004208,Male,55,Divorced,3.532283335693651,1
846,IT,Sales Rep,2019-12-29,Stay,,4,6,9,60486,"Health, Dental, 401k",3,Yes,6,7,4,0.904792274825861,Female,42,Single,0.989584909574131,0
847,IT,Analyst,2016-12-05,Resign,Personal Reasons,7,9,7,61488,"Health, Dental, 401k",2,Yes,9,9,5,0.8230959059580496,Male,43,Divorced,0.7189044943270717,1
848,Sales,Administrator,2016-01-31,Stay,,8,6,6,78393,"Health, 401k",7,Yes,7,8,3,0.7721073499385396,Male,37,Married,1.0532634544294162,0
849,Sales,Administrator,2022-09-04,Stay,,1,9,7,58922,"Health, Dental",7,Yes,10,10,5,0.7823042289950668,Female,64,Married,3.5434175806240487,0
850,Sales,Analyst,2021-01-01,Resign,Relocation,3,6,7,90624,"Health, Dental",1,Yes,9,7,3,0.894819584033478,Female,29,Single,4.382665536303143,1
851,Operations,Manager,2019-06-08,Stay,,4,6,7,74935,"Health, Dental, 401k",5,No,9,7,4,0.9138705452394242,Male,56,Widowed,4.9308645968456135,0
852,Operations,Analyst,2015-02-23,Stay,,9,7,9,99850,"Health, Dental",2,Yes,6,9,5,0.9910856927753213,Male,35,Single,4.387350455864432,0
853,Operations,Developer,2018-09-09,Stay,,5,9,8,77473,"Health, Dental",4,No,10,10,3,0.911052342850437,Male,45,Married,4.3177120473890644,0
854,IT,Sales Rep,2018-02-18,Stay,,6,10,6,61985,"Health, 401k",1,No,10,6,5,0.8265746396764806,Male,60,Widowed,3.8319430129318914,0
855,Finance,Analyst,2020-01-25,Stay,,4,6,6,105941,"Health, 401k",5,No,9,8,3,0.7736618546777679,Female,49,Divorced,4.942724909602646,0
856,IT,Developer,2015-02-24,Stay,,9,9,10,89342,"Health, Dental",3,No,9,8,3,0.860391629951852,Female,57,Widowed,0.30290958868103846,0
857,Sales,Administrator,2017-07-03,Stay,,6,10,9,119863,"Health, 401k",3,No,7,8,4,0.9179698573791722,Female,28,Widowed,3.5084969709485363,0
858,Finance,Analyst,2017-01-18,Resign,Personal Reasons,7,6,5,54817,"Health, Dental, 401k",6,No,6,7,5,0.734977606358459,Female,46,Married,3.725482246776746,1
859,HR,Manager,2015-01-01,Stay,,9,8,8,119525,"Health, 401k",1,Yes,10,7,4,0.7179427585099923,Male,37,Widowed,2.401978152843193,0
860,Finance,Analyst,2018-12-06,Stay,,5,10,9,88718,"Health, 401k",5,Yes,8,7,3,0.76724747348688,Female,26,Single,4.818312535538924,0
861,Sales,Administrator,2016-01-10,Stay,,8,6,6,77338,"Health, Dental, 401k",5,No,9,7,3,0.8257741960586928,Female,28,Single,3.414018088207251,0
862,Sales,Developer,2022-10-07,Stay,,1,6,7,80215,"Health, Dental, 401k",4,Yes,8,7,3,0.900152325220333,Male,29,Single,2.438444490966515,0
863,Sales,Analyst,2021-01-01,Stay,,3,10,9,94983,"Health, 401k",7,Yes,9,6,5,0.7027430881103367,Male,23,Single,2.6710003518029835,0
864,Sales,Analyst,2022-07-10,Stay,,1,9,5,66456,"Health, 401k",4,Yes,10,8,3,0.8615668807264028,Female,43,Divorced,4.396157383393261,0
865,HR,Manager,2021-05-08,Stay,,2,7,9,69313,"Health, 401k",3,Yes,6,8,4,0.7872624024399999,Male,26,Widowed,2.5173602938037174,0
866,Finance,Analyst,2021-12-11,Stay,,2,6,5,85797,"Health, 401k",3,Yes,8,9,4,0.8005046512530376,Female,58,Single,3.01239030408588,0
867,HR,Sales Rep,2018-02-17,Resign,Relocation,6,9,10,114950,"Health, Dental, 401k",7,No,7,8,5,0.8299689837583686,Female,34,Single,4.33433882193483,1
868,IT,Analyst,2017-08-26,Stay,,6,8,9,59433,"Health, Dental",5,No,10,10,3,0.8380074372689006,Female,52,Single,2.9427092422390215,0
869,Finance,Developer,2017-07-01,Stay,,6,10,10,55546,"Health, Dental",2,No,8,10,3,0.8205341642732541,Male,33,Divorced,4.611692516567622,0
870,IT,Sales Rep,2021-10-02,Stay,,2,9,5,96625,"Health, Dental, 401k",6,Yes,9,10,3,0.726217925004681,Male,44,Married,1.3748268634735878,0
871,IT,Manager,2022-07-24,Resign,Personal Reasons,1,9,9,102963,"Health, 401k",4,Yes,6,6,4,0.7477431130285894,Male,25,Married,1.9546926244917646,1
872,IT,Developer,2020-08-11,Stay,,3,9,5,105462,"Health, 401k",1,No,9,7,5,0.8480078109096404,Female,51,Widowed,0.623068955543189,0
873,Sales,Manager,2015-12-03,Stay,,8,7,5,65221,"Health, Dental",1,No,6,6,4,0.8159670348586247,Male,25,Single,1.4738416335048927,0
874,Finance,Analyst,2016-04-18,Stay,,7,7,9,108654,"Health, Dental",1,No,9,10,3,0.9990105033614392,Male,44,Divorced,2.948578180355668,0
875,Operations,Analyst,2020-05-26,Stay,,3,8,6,86827,"Health, 401k",3,Yes,8,7,5,0.9308858511360716,Male,24,Widowed,3.7348041085014705,0
876,Finance,Analyst,2022-02-19,Stay,,2,6,9,61532,"Health, Dental, 401k",7,Yes,7,9,4,0.8748553804273579,Female,59,Widowed,0.870759939424553,0
877,Sales,Administrator,2021-09-12,Stay,,2,7,6,85327,"Health, Dental, 401k",2,No,9,7,3,0.8643505174440776,Female,40,Divorced,0.3492437409659599,0
878,Finance,Administrator,2019-06-16,Resign,Relocation,4,7,5,80690,"Health, Dental, 401k",1,Yes,8,5,5,0.714998797423246,Male,43,Widowed,2.487029961283367,1
879,Sales,Administrator,2018-02-06,Resign,Relocation,6,7,10,65052,"Health, 401k",3,No,8,5,4,0.9030194598861411,Female,25,Widowed,2.2830989990093014,1
880,Finance,Sales Rep,2017-02-23,Stay,,7,7,9,109355,"Health, 401k",4,Yes,9,7,3,0.8696290525122025,Female,61,Divorced,2.330390448181195,0
881,Finance,Administrator,2017-11-17,Stay,,6,8,5,99718,"Health, 401k",4,Yes,7,5,5,0.8547700470235565,Male,26,Married,1.888793350932999,0
882,IT,Analyst,2015-05-10,Stay,,8,9,6,88614,"Health, 401k",2,Yes,6,10,4,0.9299334040922347,Female,34,Married,0.2499411148214037,0
883,HR,Analyst,2021-03-23,Resign,Better Opportunity,2,10,9,62087,"Health, Dental",6,Yes,8,8,3,0.9348971193629798,Female,54,Single,3.3862856012907034,1
884,Finance,Manager,2021-08-09,Stay,,2,10,9,72978,"Health, Dental, 401k",3,No,8,8,5,0.7650071957415199,Female,40,Widowed,0.7264404068933922,0
885,Operations,Developer,2018-05-10,Stay,,5,9,9,96146,"Health, Dental",6,Yes,8,6,3,0.7553947648755548,Male,57,Married,1.6394952345861507,0
886,HR,Developer,2020-12-30,Stay,,3,6,8,109727,"Health, 401k",5,Yes,8,8,3,0.8978999609931262,Female,28,Divorced,4.213056802595554,0
887,Operations,Sales Rep,2015-06-25,Resign,Personal Reasons,8,8,10,60132,"Health, Dental",4,Yes,9,9,5,0.7992407047751773,Female,50,Single,4.658674513412119,1
888,Finance,Developer,2017-03-03,Stay,,7,8,6,105793,"Health, Dental",3,No,6,9,3,0.8364337459436315,Male,45,Divorced,0.5853123897846246,0
889,Sales,Sales Rep,2018-10-16,Stay,,5,7,5,53801,"Health, Dental",2,Yes,9,10,5,0.7133131980096254,Male,46,Single,1.2152518034674626,0
890,Finance,Manager,2016-08-22,Stay,,7,9,5,55784,"Health, Dental, 401k",4,No,7,6,5,0.8268816823682742,Male,49,Divorced,4.44046383099137,0
891,IT,Analyst,2021-09-10,Stay,,2,7,9,56659,"Health, 401k",3,Yes,6,5,5,0.9825546911040253,Female,40,Married,1.4519729125886256,0
892,Sales,Analyst,2015-11-01,Stay,,8,10,7,94936,"Health, 401k",6,Yes,10,9,4,0.906300578844787,Male,38,Widowed,0.358348539788646,0
893,Operations,Sales Rep,2018-06-16,Stay,,5,10,7,97380,"Health, Dental, 401k",5,Yes,7,8,3,0.945821649310991,Male,58,Divorced,4.416965146548047,0
894,Finance,Administrator,2018-12-14,Stay,,5,9,8,96127,"Health, Dental, 401k",5,Yes,9,8,3,0.8882574142883142,Male,63,Single,1.96537023616199,0
895,Finance,Manager,2016-12-09,Stay,,7,10,5,100734,"Health, Dental, 401k",2,No,8,7,3,0.8755325230912067,Male,23,Married,0.32101797691832246,0
896,Sales,Analyst,2019-12-25,Stay,,4,8,9,98813,"Health, Dental, 401k",4,Yes,9,6,5,0.9912564863879221,Female,36,Married,0.841556431661763,0
897,Finance,Analyst,2015-03-13,Stay,,9,7,8,95500,"Health, 401k",2,No,9,5,5,0.8469141634887305,Male,49,Married,3.8584930822744603,0
898,HR,Manager,2016-07-04,Stay,,7,8,9,119306,"Health, Dental, 401k",5,Yes,9,10,5,0.937090588901098,Female,35,Married,2.5815620175737086,0
899,Operations,Sales Rep,2016-04-19,Stay,,7,9,5,59734,"Health, 401k",2,Yes,7,7,4,0.769423288337467,Female,35,Divorced,3.4549214020927668,0
900,Finance,Administrator,2017-06-29,Stay,,6,9,7,85442,"Health, Dental, 401k",4,No,10,10,4,0.7305883403830483,Female,48,Widowed,3.148232722699329,0
901,Finance,Sales Rep,2016-12-05,Stay,,7,10,10,76687,"Health, 401k",4,Yes,8,10,3,0.7543980976255467,Female,42,Single,3.109150487584395,0
902,Sales,Manager,2017-05-21,Resign,Personal Reasons,6,6,6,59671,"Health, Dental",3,Yes,8,8,3,0.8026912350616214,Male,36,Widowed,1.0741089809357274,1
903,IT,Developer,2021-05-04,Stay,,2,6,6,108967,"Health, Dental",7,Yes,9,6,5,0.8382048566599206,Male,41,Single,2.78051797415554,0
904,Operations,Sales Rep,2018-10-21,Stay,,5,9,9,67346,"Health, Dental, 401k",3,No,9,6,3,0.9668161112392735,Female,61,Married,1.4942549516368764,0
905,HR,Developer,2019-11-06,Stay,,4,8,8,57481,"Health, Dental, 401k",6,No,9,9,5,0.8777876593760898,Male,48,Divorced,0.4200552512940725,0
906,HR,Manager,2017-04-02,Stay,,6,7,6,94895,"Health, 401k",1,No,9,8,3,0.892783027827444,Female,39,Married,2.7126727152067587,0
907,Sales,Developer,2015-09-07,Resign,Relocation,8,6,8,52026,"Health, 401k",3,No,7,10,5,0.81548471404042,Male,43,Divorced,1.0696895175578702,1
908,HR,Analyst,2018-09-17,Stay,,5,6,5,93213,"Health, Dental",6,Yes,7,8,3,0.9008859815866447,Male,54,Married,4.936146245956978,0
909,IT,Developer,2020-06-19,Stay,,3,8,9,104507,"Health, 401k",1,Yes,6,7,4,0.8212347837316996,Female,46,Divorced,4.654013017269306,0
910,Finance,Administrator,2017-01-23,Stay,,7,9,10,69000,"Health, Dental, 401k",3,No,6,8,3,0.8824207345252859,Female,60,Married,0.7588737567147874,0
911,Operations,Administrator,2018-10-20,Stay,,5,10,8,94541,"Health, 401k",4,Yes,7,8,3,0.8607430014334752,Female,29,Divorced,1.6526649198138155,0
912,Finance,Manager,2016-06-21,Stay,,7,8,9,91317,"Health, Dental",4,No,9,5,4,0.7923719626163854,Male,49,Married,0.2307339446009482,0
913,Sales,Administrator,2020-01-31,Stay,,4,9,6,107901,"Health, Dental",2,No,8,6,4,0.7250807438175199,Female,30,Divorced,2.3603479481375205,0
914,Finance,Developer,2015-10-02,Stay,,8,7,7,92391,"Health, Dental",7,Yes,7,5,3,0.7367811763297752,Male,44,Single,0.4143002294488196,0
915,IT,Analyst,2019-12-02,Resign,Better Opportunity,4,9,5,91028,"Health, 401k",4,Yes,7,10,4,0.8724716937526799,Male,35,Divorced,4.8156086782284415,1
916,HR,Manager,2017-02-27,Stay,,7,10,6,99992,"Health, Dental",7,Yes,6,8,4,0.7219334284051169,Male,52,Divorced,3.026891186509024,0
917,Operations,Sales Rep,2015-04-21,Stay,,8,9,10,82513,"Health, Dental, 401k",4,Yes,10,10,4,0.8359166705677921,Female,24,Widowed,1.616590288523791,0
918,IT,Analyst,2019-09-24,Stay,,4,9,9,88067,"Health, Dental, 401k",1,No,8,7,5,0.9697182812625922,Male,47,Divorced,1.8728065883147682,0
919,Sales,Sales Rep,2019-03-20,Resign,Better Opportunity,5,8,8,102909,"Health, Dental",2,Yes,8,9,5,0.8747917221912551,Male,62,Single,3.750798560456529,1
920,Operations,Manager,2019-10-26,Stay,,4,10,9,108960,"Health, 401k",4,Yes,10,5,4,0.9929988878015772,Female,61,Single,3.307190548316265,0
921,Finance,Sales Rep,2021-09-15,Stay,,2,10,8,95350,"Health, Dental, 401k",4,No,6,10,5,0.7863642468596327,Male,35,Married,1.5944036618391606,0
922,Sales,Analyst,2015-04-17,Stay,,8,6,9,56640,"Health, Dental",7,Yes,8,5,4,0.8949740300435534,Female,52,Divorced,4.437975238803553,0
923,Finance,Administrator,2019-01-24,Stay,,5,6,5,66890,"Health, 401k",5,No,6,7,3,0.980426468678622,Female,61,Married,4.195240466222485,0
924,IT,Manager,2015-05-15,Stay,,8,7,7,64963,"Health, Dental",4,No,6,8,3,0.8048212757965848,Female,52,Married,0.3889097879516168,0
925,IT,Administrator,2017-02-14,Stay,,7,7,10,80068,"Health, Dental",5,No,9,9,3,0.8600741642644443,Male,22,Married,0.23369750085572127,0
926,Sales,Administrator,2019-05-23,Stay,,4,10,8,114678,"Health, 401k",3,Yes,10,5,3,0.954153541340757,Female,57,Widowed,4.1041601473295835,0
927,HR,Administrator,2016-03-03,Stay,,8,9,6,73019,"Health, 401k",3,No,10,7,3,0.7994004054874636,Female,25,Divorced,1.8289742043447388,0
928,Sales,Analyst,2016-06-30,Resign,Relocation,7,6,7,53742,"Health, 401k",4,Yes,9,5,4,0.7026860611615048,Female,35,Single,0.06743349530488385,1
929,HR,Developer,2022-12-24,Resign,Better Opportunity,1,7,5,88859,"Health, 401k",2,No,6,8,4,0.9970676555332356,Male,31,Widowed,0.47783724336563527,1
930,Sales,Administrator,2018-08-29,Stay,,5,10,8,106365,"Health, Dental, 401k",4,Yes,6,8,3,0.8218367729771179,Female,45,Widowed,4.182299386432763,0
931,Sales,Developer,2019-06-22,Stay,,4,9,9,94517,"Health, Dental",3,Yes,8,10,4,0.7328424991777721,Female,30,Widowed,4.072175562518666,0
932,Operations,Manager,2022-04-30,Stay,,1,8,10,83086,"Health, 401k",5,No,10,5,3,0.9208082402176196,Male,38,Divorced,3.6781170613436314,0
933,HR,Sales Rep,2018-09-18,Stay,,5,9,10,118698,"Health, 401k",5,Yes,8,9,5,0.7975178487426116,Male,59,Single,1.8365822517190433,0
934,HR,Administrator,2018-02-05,Stay,,6,6,9,99561,"Health, Dental",6,Yes,8,10,4,0.7505370192770541,Male,60,Widowed,1.270715096774218,0
935,IT,Developer,2021-06-22,Stay,,2,9,7,103005,"Health, Dental",3,Yes,10,8,3,0.7355471549190206,Male,56,Single,4.368888344500438,0
936,Finance,Manager,2018-09-07,Stay,,5,6,9,91236,"Health, 401k",4,No,8,6,3,0.90927208446497,Male,29,Single,0.8313452014053507,0
937,IT,Analyst,2020-11-11,Resign,Better Opportunity,3,8,7,91476,"Health, Dental, 401k",3,No,10,9,4,0.9979786644231428,Male,53,Widowed,2.131264038292172,1
938,HR,Manager,2020-04-08,Resign,Personal Reasons,3,9,7,64543,"Health, 401k",3,Yes,6,8,3,0.817574404665773,Female,28,Divorced,4.3824407439413795,1
939,Operations,Analyst,2017-12-17,Stay,,6,8,6,77641,"Health, Dental, 401k",5,No,6,9,4,0.9291215824748336,Male,31,Widowed,2.3375337506812826,0
940,HR,Sales Rep,2016-05-13,Stay,,7,6,6,107251,"Health, Dental, 401k",7,No,7,6,5,0.896272096001143,Male,49,Single,1.7850492442820154,0
941,Finance,Sales Rep,2018-02-11,Resign,Better Opportunity,6,6,6,84856,"Health, 401k",5,Yes,8,10,4,0.826288452809505,Male,32,Divorced,2.554962789767308,1
942,Finance,Developer,2022-05-31,Stay,,1,6,9,90834,"Health, 401k",3,Yes,8,5,4,0.7146801821814206,Female,29,Divorced,4.09348734618934,0
943,Sales,Analyst,2016-10-08,Stay,,7,10,8,50330,"Health, Dental, 401k",7,No,10,6,5,0.8228286863117618,Male,46,Single,2.394210448476138,0
944,Operations,Analyst,2017-01-01,Stay,,7,6,8,116907,"Health, 401k",5,No,8,9,5,0.7087797051858832,Male,37,Married,2.873244404067477,0
945,IT,Sales Rep,2018-08-25,Stay,,5,7,6,51891,"Health, Dental",4,No,7,10,5,0.9856724931873441,Female,53,Divorced,1.9618058977549198,0
946,Operations,Manager,2021-12-06,Stay,,2,9,6,92688,"Health, 401k",4,Yes,9,10,3,0.8228164624147686,Female,57,Married,2.681805641421873,0
947,Sales,Manager,2022-03-15,Stay,,2,10,8,109812,"Health, 401k",1,No,9,7,5,0.8737720561987001,Female,57,Single,4.033236071934469,0
948,HR,Developer,2016-02-05,Stay,,8,8,6,103918,"Health, 401k",3,No,6,10,4,0.9822204640199372,Male,60,Widowed,2.7391489236740902,0
949,Finance,Sales Rep,2022-12-30,Resign,Better Opportunity,1,8,7,110550,"Health, 401k",7,No,7,10,3,0.8728073844535287,Male,47,Single,2.4812652608347827,1
950,HR,Sales Rep,2022-04-20,Resign,Personal Reasons,1,7,5,55885,"Health, Dental",2,No,6,7,3,0.7516986783591028,Female,31,Widowed,2.355127555177601,1
951,HR,Administrator,2015-11-13,Stay,,8,9,10,79663,"Health, Dental, 401k",6,No,10,9,5,0.9854840736600248,Female,61,Married,3.8823373428935266,0
952,Sales,Developer,2020-11-19,Stay,,3,7,7,60108,"Health, Dental",4,No,9,10,5,0.7563819611168209,Male,52,Widowed,1.1408650541061949,0
953,IT,Sales Rep,2021-11-07,Resign,Personal Reasons,2,9,8,98240,"Health, Dental",7,Yes,10,7,5,0.7384438430558787,Male,51,Married,2.1231498526976345,1
954,HR,Administrator,2017-08-08,Stay,,6,8,6,91343,"Health, 401k",6,No,7,8,3,0.8087354313262038,Male,41,Widowed,1.5380388194947647,0
955,Finance,Analyst,2021-05-09,Stay,,2,7,5,89414,"Health, 401k",7,No,6,9,5,0.8304552508076758,Female,55,Married,0.5896491369238177,0
956,Finance,Administrator,2019-09-13,Stay,,4,8,6,101700,"Health, 401k",5,No,6,8,5,0.9932117518321546,Female,36,Single,3.101386161255406,0
957,IT,Sales Rep,2019-08-29,Stay,,4,9,10,76087,"Health, Dental",3,Yes,8,9,5,0.8662164739731921,Female,29,Married,3.310608751625108,0
958,IT,Manager,2016-12-14,Resign,Better Opportunity,7,7,10,59089,"Health, 401k",2,No,7,6,5,0.941752180463719,Male,59,Married,0.4858993040953119,1
959,Sales,Developer,2016-03-03,Stay,,8,7,7,81273,"Health, 401k",2,No,7,9,5,0.9306951193064046,Female,38,Single,4.626409549205686,0
960,Operations,Analyst,2018-02-20,Stay,,6,10,10,78258,"Health, Dental",7,No,6,9,3,0.8206678742223636,Male,63,Single,2.9566080524424527,0
961,Finance,Manager,2022-08-26,Resign,Personal Reasons,1,10,10,112081,"Health, Dental, 401k",2,No,10,5,3,0.7223947709873856,Female,33,Married,1.4040540002539976,1
962,HR,Developer,2020-01-14,Stay,,4,9,10,57504,"Health, Dental",7,No,8,7,4,0.7359193689663165,Female,48,Single,0.10269700628127987,0
963,Sales,Analyst,2016-02-03,Stay,,8,9,10,81668,"Health, 401k",2,Yes,6,7,4,0.9978151813177653,Female,50,Single,2.7047663307755725,0
964,IT,Analyst,2017-12-19,Resign,Better Opportunity,6,7,6,62502,"Health, Dental, 401k",4,No,9,6,4,0.9579835789324502,Female,28,Widowed,1.6633181127466479,1
965,HR,Sales Rep,2019-04-13,Stay,,4,10,10,99056,"Health, 401k",1,No,8,6,3,0.8037154780944055,Male,45,Divorced,4.896338631344724,0
966,Operations,Administrator,2019-11-23,Resign,Personal Reasons,4,9,7,117701,"Health, Dental",5,Yes,8,6,5,0.9498340850301571,Male,39,Divorced,4.832443345734271,1
967,IT,Manager,2020-01-21,Resign,Relocation,4,7,5,82920,"Health, Dental, 401k",4,No,6,5,5,0.969960215762756,Female,50,Widowed,2.4021316816081706,1
968,Operations,Administrator,2021-12-14,Resign,Better Opportunity,2,9,9,80207,"Health, 401k",1,Yes,9,6,5,0.9770185284289683,Female,62,Single,3.4256379920466475,1
969,Operations,Sales Rep,2021-12-05,Stay,,2,6,9,101056,"Health, Dental",4,No,8,9,4,0.9625617976671919,Male,57,Widowed,2.899489314031692,0
970,Finance,Sales Rep,2017-11-07,Stay,,6,10,5,115937,"Health, 401k",5,No,10,10,3,0.7558659700265258,Female,50,Single,0.5105531183185946,0
971,Finance,Manager,2015-07-28,Resign,Better Opportunity,8,9,6,88437,"Health, 401k",4,Yes,6,7,4,0.9380395138950033,Female,39,Married,1.3715846024228555,1
972,Operations,Analyst,2016-09-13,Stay,,7,8,10,105992,"Health, Dental",5,No,10,8,4,0.7166905472707282,Female,51,Widowed,0.8752296336300314,0
973,Finance,Developer,2018-10-09,Stay,,5,7,9,72935,"Health, Dental, 401k",3,No,10,9,4,0.9419581138650631,Female,34,Single,1.612744652333743,0
974,IT,Analyst,2017-11-17,Stay,,6,7,7,111969,"Health, Dental, 401k",4,Yes,6,9,5,0.8730726094493253,Male,43,Married,1.345487667342632,0
975,Operations,Administrator,2018-11-26,Stay,,5,10,9,78000,"Health, Dental, 401k",3,No,10,5,5,0.9204808765175936,Male,27,Widowed,1.1953360839809901,0
976,Operations,Manager,2018-07-10,Resign,Personal Reasons,5,10,7,75121,"Health, Dental",4,Yes,7,5,5,0.8649116685007361,Female,64,Divorced,3.773029015380109,1
977,Sales,Sales Rep,2017-01-04,Stay,,7,7,10,56579,"Health, Dental",3,Yes,9,5,4,0.8792556979073014,Male,26,Divorced,4.247354863770305,0
978,Sales,Analyst,2022-03-21,Stay,,2,9,5,113432,"Health, Dental",6,No,9,7,4,0.7111064121916184,Female,64,Divorced,2.285604477388852,0
979,Sales,Manager,2018-07-28,Stay,,5,10,9,54905,"Health, 401k",3,Yes,10,10,3,0.7094367338509219,Male,46,Single,3.8821844813682227,0
980,Sales,Developer,2017-02-24,Stay,,7,10,5,97597,"Health, Dental",3,Yes,9,10,5,0.943639181166941,Male,29,Widowed,0.5228077317312368,0
981,HR,Sales Rep,2022-11-11,Stay,,1,7,8,118920,"Health, Dental, 401k",2,No,8,6,4,0.7873169102136218,Female,47,Married,4.034358603788889,0
982,Sales,Analyst,2018-01-22,Stay,,6,7,5,51246,"Health, 401k",1,No,8,10,3,0.9421642775705784,Male,61,Widowed,3.0976218205432895,0
983,IT,Sales Rep,2018-02-04,Stay,,6,9,10,94439,"Health, 401k",1,Yes,9,7,4,0.9110512369388984,Male,36,Single,3.5499684147013806,0
984,HR,Administrator,2016-11-20,Stay,,7,7,9,59320,"Health, Dental, 401k",6,Yes,7,7,4,0.8694842994145549,Female,39,Widowed,0.8894394003591327,0
985,IT,Developer,2020-05-31,Stay,,3,6,10,94822,"Health, Dental, 401k",3,Yes,7,7,4,0.7314882803425939,Female,25,Single,4.534545173067639,0
986,Sales,Developer,2021-10-11,Resign,Relocation,2,9,7,64284,"Health, Dental, 401k",6,No,6,7,3,0.7198127212245791,Male,51,Divorced,2.020801298546669,1
987,Operations,Developer,2017-11-02,Resign,Relocation,6,8,5,118674,"Health, 401k",2,Yes,6,8,3,0.8151944467461529,Male,57,Divorced,0.6855926604045665,1
988,HR,Administrator,2020-01-29,Stay,,4,9,9,100320,"Health, Dental, 401k",2,Yes,8,6,3,0.9775755685516634,Male,55,Married,3.824512200836261,0
989,Operations,Analyst,2020-11-23,Resign,Better Opportunity,3,6,6,62641,"Health, Dental, 401k",5,No,9,7,5,0.7678789945363526,Female,42,Widowed,3.938817433728919,1
990,IT,Analyst,2021-05-13,Stay,,2,8,7,103204,"Health, Dental",2,No,10,10,3,0.8266722243758136,Female,44,Single,2.5008382924634094,0
991,IT,Analyst,2022-04-13,Stay,,1,9,6,115203,"Health, 401k",3,No,6,7,5,0.892506338731509,Male,48,Married,1.3688825760182528,0
992,HR,Analyst,2021-02-26,Stay,,3,7,6,93909,"Health, 401k",5,No,9,7,4,0.8490105577834761,Female,24,Married,0.43665317341813503,0
993,IT,Analyst,2017-03-15,Stay,,7,8,10,74287,"Health, Dental, 401k",1,Yes,7,7,5,0.707528786203799,Male,40,Divorced,1.6844045249434392,0
994,HR,Manager,2017-07-27,Stay,,6,10,8,54143,"Health, Dental, 401k",7,No,9,10,3,0.9085859514300076,Male,24,Widowed,2.976411085339193,0
995,IT,Administrator,2019-11-17,Stay,,4,7,5,116448,"Health, Dental",1,Yes,7,6,5,0.9755223023537523,Female,23,Married,3.7385666884418605,0
996,Operations,Developer,2016-09-19,Resign,Relocation,7,9,6,116095,"Health, 401k",4,Yes,6,10,3,0.8799082894550145,Female,40,Widowed,4.442980030014797,1
997,Finance,Analyst,2015-08-12,Stay,,8,7,7,55626,"Health, 401k",3,No,8,10,4,0.8741238049493892,Female,22,Widowed,2.849829810953925,0
998,Sales,Analyst,2018-04-11,Resign,Relocation,5,7,6,107454,"Health, Dental",7,No,7,8,3,0.9505894724935732,Male,37,Married,0.5311114111058801,1
999,Sales,Developer,2020-03-04,Stay,,4,7,10,99174,"Health, Dental, 401k",6,Yes,9,10,3,0.9498515210898585,Female,36,Widowed,3.415274653978412,0
1000,Finance,Developer,2018-10-22,Resign,Personal Reasons,5,10,8,112930,"Health, 401k",4,No,6,9,5,0.7560269583307092,Female,39,Divorced,0.13909358804841454,1
